,Unnamed: 0,Home,Away,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
1043,1043,Orlando Magic,Golden State Warriors,0.592,0.478,0.353,0.754,43.5,25.2,15.2,8.2,5.3,2.1,113.0,110.9,0.579,0.521,0.474,0.376,0.777,46.2,28.8,14.0,6.7,4.3,1.8,116.9,115.4,0.583,0,03/27/2024
1044,1044,Washington Wizards,Brooklyn Nets,0.194,0.469,0.348,0.765,39.7,27.2,13.6,7.5,5.0,-9.5,110.3,119.4,0.566,0.375,0.457,0.362,0.758,44.7,26.7,13.3,7.0,5.1,-2.6,112.9,115.5,0.563,0,03/27/2024
1045,1045,Atlanta Hawks,Portland Trail Blazers,0.451,0.465,0.365,0.803,44.0,26.1,13.0,7.4,4.5,-1.5,117.3,118.7,0.577,0.264,0.443,0.352,0.795,42.4,23.1,15.3,7.9,4.6,-8.3,108.7,116.8,0.545,1,03/27/2024
1046,1046,Toronto Raptors,New York Knicks,0.319,0.473,0.35,0.748,42.7,28.8,13.6,7.8,4.8,-5.0,112.2,117.2,0.567,0.606,0.461,0.363,0.781,47.6,25.0,13.9,7.6,4.3,4.5,116.5,111.8,0.57,0,03/27/2024
1047,1047,Philadelphia 76ers,LA Clippers,0.542,0.463,0.356,0.825,43.3,25.0,12.0,8.6,5.9,2.2,116.0,113.8,0.572,0.62,0.493,0.387,0.822,43.3,26.3,13.4,7.9,5.3,3.6,118.9,115.4,0.605,0,03/27/2024
1048,1048,Chicago Bulls,Indiana Pacers,0.472,0.467,0.357,0.795,44.0,25.4,12.4,7.7,4.9,-1.8,113.6,115.6,0.567,0.562,0.507,0.377,0.776,40.4,29.9,12.7,7.6,5.7,2.3,120.2,118.0,0.606,1,03/27/2024
1049,1049,Minnesota Timberwolves,Detroit Pistons,0.69,0.484,0.39,0.781,44.6,26.8,14.4,7.7,6.1,6.7,114.6,108.3,0.593,0.167,0.467,0.35,0.788,43.4,25.7,15.3,6.1,4.7,-9.0,109.8,118.7,0.566,1,03/27/2024
1050,1050,Memphis Grizzlies,Los Angeles Lakers,0.333,0.436,0.346,0.76,42.6,25.1,15.3,8.0,6.3,-7.0,106.8,113.6,0.546,0.556,0.498,0.377,0.779,42.1,28.0,13.4,7.2,5.5,0.1,115.3,115.2,0.599,0,03/27/2024
1051,1051,Oklahoma City Thunder,Houston Rockets,0.704,0.499,0.39,0.83,41.2,26.5,12.3,8.2,6.5,7.3,118.7,111.4,0.609,0.507,0.461,0.354,0.774,45.7,24.7,12.8,7.6,4.6,1.8,113.7,112.1,0.565,0,03/27/2024
1052,1052,Utah Jazz,San Antonio Spurs,0.403,0.469,0.355,0.829,45.4,27.4,15.3,6.5,5.6,-4.1,115.0,119.4,0.581,0.222,0.461,0.345,0.784,42.6,28.9,14.6,7.1,6.1,-7.3,109.3,116.6,0.562,0,03/27/2024
1053,1053,Denver Nuggets,Phoenix Suns,0.708,0.496,0.372,0.765,45.4,30.1,12.9,7.3,5.7,5.0,117.8,112.8,0.589,0.583,0.496,0.381,0.803,44.4,27.1,14.9,7.3,6.1,2.9,117.3,114.3,0.605,0,03/27/2024
1054,1054,Atlanta Hawks,Boston Celtics,0.458,0.466,0.366,0.803,44.0,26.1,13.0,7.5,4.6,-1.3,117.4,118.6,0.578,0.792,0.486,0.39,0.807,47.0,26.9,12.1,6.7,6.6,11.7,122.5,110.7,0.61,1,03/28/2024
1055,1055,New Orleans Pelicans,Milwaukee Bucks,0.611,0.489,0.38,0.768,44.9,27.4,13.3,8.2,4.9,5.2,116.9,111.5,0.592,0.639,0.49,0.377,0.774,43.5,26.3,12.5,6.7,4.9,3.5,118.6,115.1,0.605,1,03/28/2024
1056,1056,Charlotte Hornets,Golden State Warriors,0.25,0.458,0.351,0.781,41.4,24.9,14.1,7.0,4.6,-10.6,108.2,118.9,0.556,0.528,0.473,0.375,0.777,46.3,28.8,14.0,6.7,4.3,1.9,116.8,115.2,0.583,0,03/29/2024
1057,1057,Indiana Pacers,Los Angeles Lakers,0.554,0.505,0.376,0.776,40.4,29.9,12.7,7.5,5.7,1.9,120.0,118.1,0.605,0.562,0.498,0.38,0.78,42.1,28.0,13.4,7.1,5.5,0.3,115.5,115.3,0.601,1,03/29/2024
1058,1058,Washington Wizards,Detroit Pistons,0.192,0.47,0.349,0.765,39.8,27.2,13.6,7.4,5.0,-9.4,110.3,119.3,0.566,0.164,0.466,0.349,0.788,43.4,25.6,15.3,6.2,4.7,-9.1,109.7,118.7,0.565,0,03/29/2024
1059,1059,Orlando Magic,LA Clippers,0.583,0.478,0.352,0.751,43.5,25.2,15.1,8.3,5.3,2.0,112.9,110.8,0.577,0.625,0.492,0.387,0.82,43.3,26.3,13.3,7.9,5.3,3.5,118.9,115.3,0.604,0,03/29/2024
1060,1060,Brooklyn Nets,Chicago Bulls,0.384,0.457,0.362,0.759,44.6,26.6,13.3,7.0,5.1,-2.6,113.0,115.5,0.563,0.479,0.467,0.358,0.795,44.2,25.4,12.3,7.7,4.9,-1.4,113.8,115.5,0.567,1,03/29/2024
1061,1061,Cleveland Cavaliers,Philadelphia 76ers,0.603,0.478,0.366,0.762,44.6,28.4,13.7,7.4,4.8,3.3,114.7,111.3,0.585,0.534,0.463,0.357,0.825,43.4,24.9,12.0,8.5,6.0,2.1,116.0,113.9,0.572,1,03/29/2024
1062,1062,Oklahoma City Thunder,Phoenix Suns,0.694,0.499,0.39,0.829,41.3,26.4,12.3,8.2,6.5,7.1,118.6,111.5,0.608,0.589,0.496,0.382,0.804,44.5,27.1,15.0,7.2,6.1,3.0,117.3,114.2,0.604,1,03/29/2024
1063,1063,Miami Heat,Portland Trail Blazers,0.542,0.462,0.367,0.814,43.4,26.4,12.9,7.6,3.5,0.4,112.7,112.3,0.573,0.26,0.444,0.353,0.793,42.3,23.3,15.4,7.9,4.5,-8.4,108.6,116.9,0.546,1,03/29/2024
1064,1064,San Antonio Spurs,New York Knicks,0.233,0.462,0.347,0.783,42.6,29.0,14.6,7.1,6.2,-7.1,109.3,116.4,0.562,0.611,0.463,0.365,0.782,47.6,25.2,13.9,7.6,4.4,5.1,117.0,111.8,0.572,1,03/29/2024
1065,1065,Denver Nuggets,Minnesota Timberwolves,0.699,0.495,0.37,0.766,45.3,30.0,12.9,7.3,5.6,4.8,117.7,112.8,0.588,0.694,0.484,0.388,0.78,44.5,26.8,14.4,7.7,6.1,6.8,114.6,108.2,0.593,0,03/29/2024
1066,1066,Utah Jazz,Houston Rockets,0.397,0.469,0.355,0.83,45.2,27.4,15.4,6.5,5.6,-4.1,114.9,119.3,0.581,0.514,0.461,0.353,0.774,45.7,24.6,12.8,7.7,4.6,1.9,113.7,112.1,0.566,0,03/29/2024
1067,1067,Sacramento Kings,Dallas Mavericks,0.583,0.48,0.364,0.746,43.3,28.3,13.2,7.5,4.1,1.0,116.3,115.2,0.585,0.597,0.483,0.37,0.758,42.2,25.6,12.2,6.8,4.7,2.2,117.9,115.8,0.594,0,03/29/2024
1068,1068,New Orleans Pelicans,Boston Celtics,0.616,0.488,0.378,0.768,45.0,27.3,13.2,8.3,4.9,5.2,116.8,111.4,0.591,0.781,0.486,0.39,0.808,46.9,26.9,12.1,6.7,6.6,11.5,122.5,110.8,0.609,0,03/30/2024
1069,1069,Orlando Magic,Memphis Grizzlies,0.575,0.477,0.352,0.751,43.4,25.2,15.2,8.3,5.3,1.9,112.8,110.8,0.577,0.329,0.436,0.347,0.76,42.5,25.1,15.2,8.0,6.2,-7.0,107.0,113.8,0.547,1,03/30/2024
1070,1070,Atlanta Hawks,Milwaukee Bucks,0.466,0.466,0.365,0.802,44.1,26.0,13.0,7.4,4.6,-1.2,117.4,118.6,0.578,0.63,0.49,0.377,0.771,43.5,26.2,12.5,6.7,4.9,3.4,118.4,115.0,0.604,0,03/30/2024
1071,1071,Denver Nuggets,Cleveland Cavaliers,0.689,0.494,0.369,0.765,45.4,30.0,12.9,7.3,5.6,4.6,117.5,112.8,0.587,0.608,0.479,0.366,0.763,44.6,28.5,13.7,7.3,4.8,3.3,114.9,111.5,0.586,1,03/31/2024
1072,1072,Brooklyn Nets,Los Angeles Lakers,0.392,0.457,0.365,0.757,44.6,26.7,13.2,7.1,5.1,-2.3,113.2,115.5,0.563,0.554,0.497,0.377,0.78,42.2,27.9,13.4,7.1,5.4,0.0,115.2,115.2,0.599,0,03/31/2024
1073,1073,Charlotte Hornets,LA Clippers,0.247,0.457,0.349,0.78,41.4,24.9,14.0,6.9,4.5,-10.7,108.1,119.0,0.555,0.63,0.492,0.386,0.82,43.3,26.2,13.4,8.0,5.3,3.5,118.7,115.2,0.603,0,03/31/2024
1074,1074,Washington Wizards,Miami Heat,0.189,0.469,0.348,0.764,39.8,27.1,13.6,7.3,5.0,-9.4,110.0,119.0,0.565,0.548,0.464,0.37,0.813,43.4,26.6,12.9,7.8,3.5,1.3,113.1,111.8,0.575,0,03/31/2024
1075,1075,Houston Rockets,Dallas Mavericks,0.521,0.46,0.353,0.771,45.7,24.6,12.8,7.7,4.6,1.9,113.6,112.0,0.565,0.603,0.483,0.371,0.756,42.3,25.6,12.1,6.8,4.7,2.2,117.8,115.8,0.594,0,03/31/2024
1076,1076,San Antonio Spurs,Golden State Warriors,0.243,0.463,0.347,0.783,42.6,29.0,14.6,7.1,6.1,-6.9,109.5,116.4,0.564,0.534,0.474,0.375,0.778,46.4,28.9,14.0,6.7,4.3,2.1,116.9,115.0,0.583,0,03/31/2024
1077,1077,New York Knicks,Oklahoma City Thunder,0.603,0.463,0.366,0.782,47.6,25.1,13.8,7.6,4.3,4.9,117.0,112.0,0.572,0.699,0.499,0.391,0.83,41.2,26.5,12.3,8.2,6.5,7.4,118.8,111.4,0.609,0,03/31/2024
1078,1078,Sacramento Kings,Utah Jazz,0.575,0.48,0.365,0.745,43.4,28.3,13.2,7.5,4.1,1.0,116.3,115.2,0.584,0.392,0.469,0.354,0.832,45.4,27.3,15.4,6.4,5.6,-4.1,114.8,119.1,0.581,1,03/31/2024
1079,1079,Minnesota Timberwolves,Chicago Bulls,0.699,0.485,0.388,0.778,44.5,26.9,14.3,7.7,6.1,6.9,114.7,108.1,0.593,0.473,0.467,0.358,0.795,44.2,25.4,12.3,7.7,4.9,-1.6,113.8,115.7,0.568,0,03/31/2024
1080,1080,Toronto Raptors,Philadelphia 76ers,0.315,0.473,0.35,0.749,42.5,28.9,13.7,7.8,4.8,-5.5,112.2,117.7,0.567,0.527,0.463,0.358,0.825,43.5,25.0,12.0,8.5,6.0,2.0,116.1,114.1,0.572,0,03/31/2024
1081,1081,Charlotte Hornets,Boston Celtics,0.243,0.458,0.351,0.779,41.3,25.0,14.0,6.9,4.5,-10.7,108.3,119.2,0.556,0.784,0.486,0.39,0.809,47.0,27.0,12.2,6.7,6.6,11.5,122.3,110.7,0.609,0,04/01/2024
1082,1082,Orlando Magic,Portland Trail Blazers,0.581,0.477,0.355,0.752,43.4,25.2,15.2,8.3,5.4,2.3,112.8,110.4,0.578,0.257,0.443,0.351,0.792,42.3,23.2,15.5,7.8,4.5,-9.1,108.2,117.2,0.545,1,04/01/2024
1083,1083,Detroit Pistons,Memphis Grizzlies,0.176,0.465,0.348,0.788,43.4,25.5,15.2,6.2,4.7,-8.8,109.5,118.3,0.564,0.324,0.435,0.347,0.761,42.6,25.1,15.3,8.1,6.2,-7.3,106.7,113.9,0.546,0,04/01/2024
1084,1084,Indiana Pacers,Brooklyn Nets,0.56,0.505,0.375,0.778,40.4,29.8,12.7,7.5,5.7,2.2,119.9,117.8,0.604,0.387,0.457,0.364,0.757,44.5,26.5,13.2,7.1,5.1,-2.4,113.1,115.4,0.563,1,04/01/2024
1085,1085,Chicago Bulls,Atlanta Hawks,0.48,0.468,0.36,0.794,44.3,25.5,12.4,7.7,4.9,-1.5,113.9,115.6,0.568,0.459,0.466,0.366,0.802,44.0,26.0,13.0,7.4,4.6,-1.3,117.4,118.7,0.578,0,04/01/2024
1086,1086,New Orleans Pelicans,Phoenix Suns,0.608,0.487,0.378,0.766,45.0,27.3,13.2,8.3,4.9,5.0,116.6,111.4,0.589,0.581,0.495,0.381,0.804,44.4,27.1,15.0,7.2,6.1,2.6,117.1,114.4,0.604,0,04/01/2024
1087,1087,Toronto Raptors,Los Angeles Lakers,0.311,0.474,0.35,0.749,42.4,28.9,13.7,7.8,4.8,-5.6,112.3,117.9,0.568,0.56,0.498,0.377,0.78,42.3,27.9,13.5,7.1,5.4,0.2,115.1,115.0,0.6,0,04/02/2024
1088,1088,Washington Wizards,Milwaukee Bucks,0.187,0.469,0.347,0.764,39.9,27.1,13.7,7.3,4.9,-9.4,109.9,118.9,0.565,0.635,0.491,0.376,0.772,43.5,26.2,12.5,6.7,4.9,3.5,118.4,115.0,0.605,1,04/02/2024
1089,1089,Miami Heat,New York Knicks,0.554,0.464,0.37,0.813,43.4,26.5,12.9,7.8,3.5,1.4,113.1,111.7,0.576,0.595,0.463,0.365,0.78,47.6,25.1,13.8,7.6,4.3,4.8,117.0,112.0,0.571,1,04/02/2024
1090,1090,Philadelphia 76ers,Oklahoma City Thunder,0.533,0.464,0.361,0.825,43.4,25.1,12.1,8.5,6.1,2.2,116.4,114.2,0.574,0.703,0.5,0.391,0.825,41.3,26.6,12.4,8.2,6.5,7.3,118.7,111.5,0.609,1,04/02/2024
1091,1091,Minnesota Timberwolves,Houston Rockets,0.689,0.485,0.386,0.777,44.4,26.9,14.3,7.8,6.1,6.7,114.6,108.2,0.593,0.514,0.46,0.353,0.772,45.7,24.5,12.8,7.7,4.6,1.6,113.6,112.2,0.564,1,04/02/2024
1092,1092,Utah Jazz,Cleveland Cavaliers,0.387,0.468,0.355,0.831,45.2,27.3,15.4,6.4,5.6,-4.3,114.8,119.3,0.58,0.6,0.479,0.366,0.764,44.4,28.5,13.7,7.4,4.8,2.9,114.7,111.8,0.586,0,04/02/2024
1093,1093,Denver Nuggets,San Antonio Spurs,0.693,0.495,0.373,0.765,45.4,30.1,13.0,7.3,5.6,4.9,117.7,112.7,0.588,0.24,0.463,0.348,0.784,42.6,29.1,14.7,7.1,6.1,-6.9,109.6,116.5,0.564,1,04/02/2024
1094,1094,Sacramento Kings,LA Clippers,0.581,0.481,0.367,0.745,43.4,28.4,13.2,7.5,4.1,1.2,116.5,115.2,0.585,0.635,0.493,0.387,0.822,43.4,26.3,13.3,7.9,5.3,3.7,119.0,115.3,0.605,1,04/02/2024
1095,1095,Golden State Warriors,Dallas Mavericks,0.541,0.474,0.375,0.778,46.3,29.0,14.0,6.8,4.3,2.1,116.9,115.0,0.583,0.608,0.484,0.373,0.755,42.3,25.6,12.2,6.8,4.8,2.4,117.9,115.7,0.595,1,04/02/2024
1096,1096,Charlotte Hornets,Portland Trail Blazers,0.24,0.458,0.351,0.779,41.3,25.1,13.9,6.8,4.5,-10.8,108.3,119.3,0.556,0.253,0.443,0.351,0.792,42.3,23.3,15.4,7.8,4.5,-9.0,108.2,117.1,0.545,0,04/03/2024
1097,1097,Washington Wizards,Los Angeles Lakers,0.197,0.469,0.345,0.765,39.9,27.1,13.6,7.3,4.9,-9.2,109.9,118.8,0.565,0.566,0.498,0.378,0.778,42.3,28.0,13.5,7.1,5.5,0.4,115.2,114.9,0.6,0,04/03/2024
1098,1098,Brooklyn Nets,Indiana Pacers,0.382,0.457,0.365,0.755,44.5,26.5,13.2,7.1,5.1,-2.7,113.0,115.6,0.563,0.566,0.505,0.376,0.778,40.5,29.9,12.7,7.5,5.7,2.4,120.0,117.6,0.604,1,04/03/2024
1099,1099,Atlanta Hawks,Detroit Pistons,0.467,0.467,0.367,0.801,44.0,26.0,13.0,7.4,4.6,-1.2,117.4,118.5,0.578,0.173,0.465,0.348,0.788,43.4,25.5,15.2,6.2,4.7,-8.7,109.5,118.3,0.564,1,04/03/2024
1100,1100,Boston Celtics,Oklahoma City Thunder,0.787,0.486,0.389,0.809,47.1,27.0,12.2,6.7,6.5,11.6,122.4,110.7,0.609,0.693,0.499,0.39,0.825,41.3,26.6,12.4,8.2,6.5,7.1,118.6,111.5,0.608,1,04/03/2024
1101,1101,Minnesota Timberwolves,Toronto Raptors,0.693,0.485,0.387,0.778,44.4,27.0,14.4,7.9,6.1,6.7,114.6,108.2,0.594,0.307,0.474,0.35,0.749,42.3,28.9,13.7,7.8,4.8,-5.8,112.2,118.0,0.568,1,04/03/2024
1102,1102,Milwaukee Bucks,Memphis Grizzlies,0.627,0.49,0.373,0.771,43.6,26.3,12.5,6.7,4.9,3.4,118.3,114.9,0.603,0.333,0.435,0.347,0.762,42.6,25.2,15.3,8.1,6.3,-7.2,106.8,113.9,0.546,0,04/03/2024
1103,1103,New Orleans Pelicans,Orlando Magic,0.6,0.487,0.379,0.765,44.9,27.3,13.1,8.3,4.8,4.8,116.6,111.7,0.589,0.587,0.477,0.355,0.753,43.4,25.2,15.2,8.3,5.4,2.3,112.8,110.4,0.578,0,04/03/2024
1104,1104,Phoenix Suns,Cleveland Cavaliers,0.587,0.495,0.381,0.804,44.5,27.2,15.0,7.2,6.1,2.7,117.3,114.5,0.604,0.605,0.48,0.367,0.765,44.3,28.6,13.8,7.4,4.8,3.1,114.9,111.8,0.587,1,04/03/2024
1105,1105,Miami Heat,Philadelphia 76ers,0.56,0.464,0.371,0.815,43.3,26.5,13.0,7.8,3.5,1.5,113.2,111.6,0.577,0.539,0.464,0.362,0.826,43.4,25.1,12.1,8.5,6.1,2.2,116.3,114.1,0.574,0,04/04/2024
1106,1106,Dallas Mavericks,Atlanta Hawks,0.6,0.483,0.373,0.754,42.3,25.6,12.2,6.8,4.8,2.3,117.7,115.5,0.594,0.474,0.468,0.367,0.8,44.1,26.2,13.1,7.4,4.6,-1.1,117.3,118.3,0.579,1,04/04/2024
1107,1107,New York Knicks,Sacramento Kings,0.587,0.463,0.365,0.78,47.4,25.2,13.8,7.7,4.3,4.6,116.9,112.1,0.571,0.587,0.48,0.366,0.745,43.6,28.4,13.2,7.5,4.2,1.4,116.5,115.0,0.585,1,04/04/2024
1108,1108,Houston Rockets,Golden State Warriors,0.507,0.459,0.351,0.772,45.6,24.5,12.8,7.8,4.5,1.5,113.5,112.3,0.564,0.547,0.474,0.376,0.779,46.4,28.9,14.1,6.8,4.3,2.1,116.7,114.8,0.583,0,04/04/2024
1109,1109,LA Clippers,Denver Nuggets,0.627,0.492,0.387,0.821,43.3,26.2,13.4,7.9,5.2,3.4,118.8,115.3,0.604,0.697,0.494,0.372,0.765,45.5,30.1,12.9,7.2,5.6,4.9,117.6,112.6,0.587,1,04/04/2024
1110,1110,Charlotte Hornets,Orlando Magic,0.237,0.457,0.349,0.779,41.3,25.1,13.9,6.9,4.5,-10.7,108.1,119.0,0.555,0.592,0.478,0.355,0.753,43.4,25.3,15.2,8.3,5.3,2.4,112.9,110.5,0.579,1,04/05/2024
1111,1111,Indiana Pacers,Oklahoma City Thunder,0.558,0.504,0.374,0.778,40.6,29.9,12.6,7.5,5.8,2.3,120.0,117.6,0.603,0.684,0.498,0.389,0.826,41.2,26.6,12.4,8.2,6.5,6.6,118.3,111.8,0.608,1,04/05/2024
1112,1112,Washington Wizards,Portland Trail Blazers,0.195,0.47,0.347,0.766,39.8,27.0,13.7,7.4,4.9,-9.2,109.9,118.8,0.566,0.263,0.443,0.35,0.791,42.5,23.3,15.4,7.8,4.4,-8.8,108.0,116.8,0.543,0,04/05/2024
1113,1113,Memphis Grizzlies,Detroit Pistons,0.342,0.436,0.347,0.761,42.8,25.2,15.2,8.1,6.3,-7.0,107.0,113.8,0.546,0.171,0.465,0.348,0.788,43.3,25.5,15.1,6.3,4.7,-8.7,109.5,118.2,0.564,1,04/05/2024
1114,1114,Houston Rockets,Miami Heat,0.5,0.459,0.351,0.773,45.4,24.5,12.8,7.8,4.5,1.2,113.5,112.6,0.564,0.553,0.464,0.37,0.816,43.5,26.4,13.0,7.8,3.5,1.5,113.1,111.6,0.576,0,04/05/2024
1115,1115,New Orleans Pelicans,San Antonio Spurs,0.592,0.486,0.379,0.767,44.8,27.3,13.1,8.3,4.8,4.6,116.6,111.8,0.589,0.237,0.462,0.347,0.781,42.8,29.1,14.6,7.0,6.2,-6.8,109.5,116.4,0.563,0,04/05/2024
1116,1116,Chicago Bulls,New York Knicks,0.474,0.467,0.359,0.795,44.4,25.4,12.3,7.7,4.9,-1.6,113.7,115.6,0.567,0.592,0.464,0.365,0.779,47.3,25.3,13.8,7.7,4.3,4.7,117.0,112.1,0.572,1,04/05/2024
1117,1117,Milwaukee Bucks,Toronto Raptors,0.618,0.488,0.374,0.77,43.7,26.3,12.5,6.7,5.0,3.2,118.2,115.0,0.602,0.303,0.472,0.348,0.75,42.4,28.7,13.8,7.8,4.8,-6.3,111.8,118.1,0.566,0,04/05/2024
1118,1118,Dallas Mavericks,Golden State Warriors,0.605,0.482,0.373,0.756,42.5,25.5,12.2,6.8,4.8,2.5,117.5,115.2,0.593,0.553,0.475,0.377,0.781,46.4,29.0,14.2,6.8,4.3,2.4,116.9,114.7,0.585,1,04/05/2024
1119,1119,LA Clippers,Utah Jazz,0.632,0.49,0.385,0.822,43.4,26.1,13.3,7.9,5.2,3.4,118.5,115.1,0.602,0.382,0.468,0.356,0.831,45.1,27.3,15.5,6.4,5.6,-4.5,114.7,119.5,0.581,1,04/05/2024
1120,1120,Boston Celtics,Sacramento Kings,0.789,0.487,0.39,0.811,47.1,27.1,12.1,6.7,6.6,11.9,122.6,110.6,0.61,0.579,0.48,0.367,0.744,43.5,28.4,13.2,7.5,4.1,1.2,116.5,115.2,0.585,1,04/05/2024
1121,1121,Phoenix Suns,Minnesota Timberwolves,0.592,0.495,0.383,0.805,44.5,27.2,15.0,7.3,6.1,3.0,117.4,114.3,0.605,0.697,0.486,0.388,0.777,44.4,27.1,14.3,7.9,6.1,7.3,114.8,107.8,0.594,1,04/05/2024
1122,1122,Los Angeles Lakers,Cleveland Cavaliers,0.571,0.498,0.377,0.779,42.3,27.9,13.6,7.1,5.4,0.4,115.2,114.8,0.6,0.597,0.48,0.366,0.766,44.2,28.6,13.8,7.4,4.8,2.8,114.8,111.9,0.587,1,04/06/2024
1123,1123,Memphis Grizzlies,Philadelphia 76ers,0.351,0.437,0.346,0.762,42.9,25.2,15.3,8.1,6.3,-6.7,107.0,113.6,0.546,0.545,0.464,0.362,0.826,43.4,25.1,12.1,8.5,6.1,2.3,116.3,114.0,0.574,0,04/06/2024
1124,1124,Brooklyn Nets,Detroit Pistons,0.39,0.457,0.365,0.755,44.6,26.4,13.2,7.0,5.1,-2.6,113.1,115.6,0.563,0.169,0.465,0.347,0.788,43.3,25.4,15.2,6.4,4.7,-8.8,109.3,118.1,0.563,1,04/06/2024
1125,1125,Denver Nuggets,Atlanta Hawks,0.688,0.494,0.371,0.764,45.6,30.0,12.9,7.2,5.6,4.8,117.3,112.5,0.586,0.468,0.467,0.367,0.798,44.2,26.1,13.1,7.4,4.6,-1.2,117.0,118.2,0.578,1,04/06/2024
1126,1126,LA Clippers,Cleveland Cavaliers,0.636,0.491,0.385,0.823,43.5,26.2,13.3,8.0,5.2,3.7,118.6,114.9,0.603,0.59,0.479,0.365,0.766,44.2,28.6,13.8,7.5,4.8,2.5,114.5,112.0,0.586,1,04/07/2024
1127,1127,Dallas Mavericks,Houston Rockets,0.61,0.482,0.373,0.756,42.4,25.6,12.3,6.9,4.9,2.5,117.4,115.0,0.593,0.494,0.458,0.35,0.775,45.4,24.5,12.7,7.8,4.4,1.0,113.4,112.6,0.563,1,04/07/2024
1128,1128,Indiana Pacers,Miami Heat,0.564,0.505,0.375,0.78,40.6,29.9,12.6,7.5,5.8,2.5,120.0,117.5,0.604,0.558,0.464,0.37,0.816,43.5,26.5,13.0,7.8,3.5,1.6,113.2,111.5,0.576,1,04/07/2024
1129,1129,Boston Celtics,Portland Trail Blazers,0.792,0.486,0.388,0.81,47.2,27.1,12.1,6.7,6.6,11.7,122.4,110.5,0.609,0.273,0.443,0.349,0.79,42.7,23.4,15.4,7.8,4.4,-8.6,108.1,116.6,0.543,1,04/07/2024
1130,1130,Orlando Magic,Chicago Bulls,0.584,0.477,0.354,0.754,43.3,25.3,15.1,8.3,5.3,2.2,113.0,110.7,0.578,0.481,0.467,0.358,0.795,44.5,25.4,12.4,7.8,4.9,-1.5,113.7,115.4,0.567,1,04/07/2024
1131,1131,Phoenix Suns,New Orleans Pelicans,0.597,0.495,0.383,0.804,44.6,27.3,15.0,7.3,6.1,3.1,117.1,114.0,0.604,0.584,0.487,0.378,0.768,44.8,27.3,13.2,8.4,4.8,4.5,116.5,111.9,0.589,0,04/07/2024
1132,1132,Toronto Raptors,Washington Wizards,0.312,0.472,0.349,0.752,42.4,28.6,13.9,7.8,4.8,-6.2,111.8,117.9,0.567,0.192,0.469,0.344,0.765,39.9,27.0,13.6,7.4,4.9,-9.1,109.9,118.7,0.565,1,04/07/2024
1133,1133,Charlotte Hornets,Oklahoma City Thunder,0.247,0.459,0.351,0.783,41.2,25.1,14.0,6.9,4.5,-10.4,108.4,119.0,0.558,0.675,0.498,0.387,0.826,41.1,26.5,12.4,8.2,6.5,6.3,118.2,111.9,0.607,0,04/07/2024
1134,1134,Milwaukee Bucks,New York Knicks,0.61,0.488,0.373,0.77,43.7,26.2,12.5,6.7,5.0,3.1,118.0,114.9,0.601,0.584,0.463,0.365,0.778,47.2,25.3,13.9,7.7,4.2,4.6,116.8,112.1,0.571,0,04/07/2024
1135,1135,Brooklyn Nets,Sacramento Kings,0.397,0.458,0.365,0.755,44.7,26.3,13.3,7.0,5.1,-2.4,113.1,115.6,0.564,0.571,0.479,0.366,0.742,43.7,28.3,13.2,7.5,4.1,1.2,116.3,115.1,0.583,0,04/07/2024
1136,1136,San Antonio Spurs,Philadelphia 76ers,0.247,0.462,0.348,0.781,42.7,29.2,14.6,7.0,6.2,-6.7,109.5,116.3,0.563,0.551,0.465,0.363,0.826,43.4,25.2,12.2,8.5,6.1,2.5,116.3,113.7,0.575,0,04/07/2024
1137,1137,Golden State Warriors,Utah Jazz,0.545,0.475,0.377,0.78,46.3,28.9,14.2,6.9,4.3,2.3,116.8,114.6,0.584,0.377,0.467,0.355,0.83,45.0,27.2,15.5,6.5,5.6,-4.8,114.5,119.5,0.58,1,04/07/2024
1138,1138,Los Angeles Lakers,Minnesota Timberwolves,0.577,0.499,0.378,0.778,42.3,27.9,13.6,7.1,5.5,0.7,115.2,114.5,0.601,0.688,0.484,0.388,0.777,44.4,27.0,14.4,7.9,6.1,7.0,114.4,107.7,0.593,0,04/07/2024
1139,1139,Charlotte Hornets,Dallas Mavericks,0.244,0.46,0.352,0.783,41.2,25.2,14.0,6.9,4.6,-10.4,108.5,119.1,0.559,0.615,0.483,0.373,0.759,42.4,25.5,12.3,6.8,4.9,2.6,117.6,115.1,0.595,0,04/09/2024
1140,1140,Philadelphia 76ers,Detroit Pistons,0.557,0.465,0.362,0.827,43.3,25.2,12.2,8.6,6.1,2.6,116.2,113.6,0.575,0.167,0.464,0.349,0.787,43.1,25.4,15.1,6.4,4.7,-8.9,109.3,118.1,0.563,1,04/09/2024
1141,1141,Milwaukee Bucks,Boston Celtics,0.603,0.488,0.372,0.771,43.6,26.2,12.5,6.6,5.0,2.9,118.0,115.2,0.601,0.795,0.487,0.389,0.809,47.1,27.2,12.1,6.7,6.6,11.8,122.4,110.4,0.61,1,04/09/2024
