,Unnamed: 0.9,Unnamed: 0,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
988,988,,Cleveland Cavaliers,LA Clippers,22101020,120,111,0.567,0.466,0.349,0.763,46.0,25.8,15.3,7.3,4.4,3.1,109.9,107.0,0.567,0.514,0.454,0.366,0.785,44.6,23.7,14.1,7.6,4.8,-0.7,107.9,108.6,0.558,1,03/14/2022
989,989,,Sacramento Kings,Chicago Bulls,22101026,112,103,0.348,0.459,0.342,0.764,43.1,23.4,14.0,7.1,4.5,-5.2,109.7,114.7,0.558,0.612,0.483,0.375,0.815,43.3,24.3,13.0,7.2,4.4,1.6,113.1,111.7,0.583,1,03/14/2022
990,990,,Utah Jazz,Milwaukee Bucks,22101027,111,117,0.627,0.473,0.363,0.775,47.2,23.0,14.5,7.2,5.0,6.5,116.1,109.7,0.592,0.618,0.463,0.366,0.774,46.5,23.5,13.3,7.5,4.0,3.8,113.7,110.0,0.577,0,03/14/2022
991,991,,Atlanta Hawks,Portland Trail Blazers,22101021,122,113,0.493,0.469,0.373,0.807,44.7,24.7,12.2,6.9,4.4,0.7,114.5,113.8,0.578,0.394,0.443,0.35,0.766,44.0,22.8,14.1,7.7,4.5,-6.3,108.2,114.8,0.554,1,03/14/2022
992,992,,Oklahoma City Thunder,Charlotte Hornets,22101023,116,134,0.299,0.423,0.314,0.763,45.8,21.7,13.7,7.7,4.7,-7.8,102.6,110.4,0.522,0.485,0.46,0.359,0.736,44.1,26.7,13.1,8.5,4.7,-0.3,112.1,112.3,0.564,0,03/14/2022
993,993,,Orlando Magic,Brooklyn Nets,22101030,108,150,0.261,0.434,0.33,0.791,44.0,23.4,14.6,6.9,4.6,-7.5,104.1,111.6,0.539,0.515,0.469,0.354,0.798,44.3,25.1,13.9,7.1,5.4,-0.4,111.8,112.1,0.569,0,03/15/2022
994,994,,Miami Heat,Detroit Pistons,22101031,105,98,0.652,0.463,0.374,0.808,45.5,26.3,15.0,7.7,3.5,4.7,112.1,107.5,0.577,0.265,0.426,0.323,0.78,43.4,23.1,14.4,7.5,4.8,-8.9,104.4,113.2,0.527,1,03/15/2022
995,995,,Indiana Pacers,Memphis Grizzlies,22101029,102,135,0.333,0.461,0.342,0.762,45.0,24.9,14.5,6.9,5.7,-2.3,111.2,113.6,0.561,0.681,0.459,0.341,0.733,49.0,25.2,13.1,9.8,6.4,4.9,113.5,109.0,0.549,0,03/15/2022
996,996,,New Orleans Pelicans,Phoenix Suns,22101032,115,131,0.412,0.454,0.33,0.784,46.1,25.5,14.5,8.1,4.2,-1.7,110.0,111.4,0.554,0.794,0.483,0.362,0.796,45.5,27.2,12.9,8.6,4.4,7.9,113.7,105.8,0.579,0,03/15/2022
997,997,,Golden State Warriors,Boston Celtics,22101042,88,110,0.681,0.47,0.364,0.763,45.8,27.6,15.0,9.3,4.8,6.6,112.4,105.9,0.583,0.594,0.456,0.343,0.815,47.1,24.4,14.0,7.3,6.1,5.7,111.3,105.6,0.566,0,03/16/2022
998,998,,San Antonio Spurs,Oklahoma City Thunder,22101040,122,120,0.377,0.468,0.35,0.743,44.6,27.6,12.6,7.5,5.0,-0.6,111.3,111.7,0.554,0.294,0.424,0.315,0.764,45.8,21.9,13.7,7.7,4.7,-8.0,102.8,110.7,0.523,1,03/16/2022
999,999,,New York Knicks,Portland Trail Blazers,22101037,128,98,0.412,0.436,0.354,0.747,47.6,22.1,14.0,7.0,5.0,-1.1,108.9,110.3,0.547,0.388,0.444,0.351,0.765,44.1,22.8,14.2,7.7,4.5,-6.4,108.2,114.8,0.554,1,03/16/2022
1000,1000,,Brooklyn Nets,Dallas Mavericks,22101036,111,113,0.522,0.471,0.357,0.799,44.4,25.2,13.9,7.1,5.3,0.2,112.3,112.0,0.571,0.618,0.455,0.344,0.763,44.9,24.2,13.1,7.3,4.3,3.2,111.0,107.7,0.563,0,03/16/2022
1001,1001,,LA Clippers,Toronto Raptors,22101044,100,103,0.507,0.454,0.366,0.785,44.6,23.8,14.1,7.5,4.8,-0.8,107.9,108.8,0.557,0.559,0.442,0.352,0.754,46.3,22.4,13.0,9.3,4.8,1.6,111.4,110.0,0.541,0,03/16/2022
1002,1002,,Cleveland Cavaliers,Philadelphia 76ers,22101034,114,118,0.574,0.466,0.351,0.762,46.0,25.9,15.2,7.3,4.4,3.2,110.1,107.1,0.568,0.612,0.46,0.358,0.82,43.6,23.8,12.8,7.8,5.6,1.9,111.7,109.5,0.57,0,03/16/2022
1003,1003,,Houston Rockets,Phoenix Suns,22101038,112,129,0.25,0.453,0.344,0.708,41.5,22.9,16.5,7.1,4.4,-9.2,107.2,116.3,0.561,0.797,0.483,0.365,0.798,45.3,27.3,12.8,8.6,4.4,8.1,114.0,105.9,0.58,0,03/16/2022
1004,1004,,Sacramento Kings,Milwaukee Bucks,22101043,126,135,0.357,0.459,0.343,0.767,43.1,23.4,14.0,7.1,4.4,-5.0,109.7,114.5,0.559,0.623,0.463,0.366,0.775,46.4,23.5,13.3,7.6,4.0,3.9,113.8,110.0,0.578,0,03/16/2022
1005,1005,,Utah Jazz,Chicago Bulls,22101041,125,110,0.618,0.472,0.363,0.776,47.2,22.9,14.5,7.2,5.0,6.3,116.0,109.8,0.591,0.603,0.482,0.373,0.818,43.2,24.2,13.1,7.2,4.4,1.5,112.9,111.6,0.582,1,03/16/2022
1006,1006,,Charlotte Hornets,Atlanta Hawks,22101033,116,106,0.493,0.461,0.362,0.736,44.0,26.8,13.0,8.6,4.7,-0.1,112.5,112.4,0.565,0.5,0.468,0.37,0.809,44.7,24.7,12.1,7.0,4.5,0.9,114.6,113.7,0.577,1,03/16/2022
1007,1007,,Minnesota Timberwolves,Los Angeles Lakers,22101039,124,104,0.571,0.454,0.353,0.773,43.8,25.1,14.3,8.7,5.7,3.0,113.0,109.8,0.569,0.426,0.465,0.35,0.727,43.4,23.4,14.5,7.8,5.5,-2.6,108.7,111.2,0.562,1,03/16/2022
1008,1008,,Washington Wizards,Denver Nuggets,22101035,109,127,0.433,0.469,0.34,0.784,43.9,25.0,13.5,6.5,5.0,-3.1,110.1,113.0,0.566,0.594,0.477,0.351,0.788,44.7,27.7,14.6,7.4,3.8,2.7,112.6,110.0,0.584,0,03/16/2022
1009,1009,,Orlando Magic,Detroit Pistons,22101045,120,134,0.257,0.434,0.331,0.791,43.9,23.4,14.5,6.8,4.6,-7.9,104.1,112.0,0.538,0.261,0.426,0.323,0.778,43.4,23.1,14.4,7.5,4.8,-8.9,104.3,113.2,0.527,0,03/17/2022
1010,1010,,Philadelphia 76ers,Dallas Mavericks,22101046,111,101,0.618,0.461,0.358,0.821,43.5,23.8,12.8,7.8,5.5,2.0,111.9,109.7,0.571,0.623,0.456,0.344,0.766,44.9,24.2,13.0,7.2,4.3,3.2,111.2,108.0,0.563,1,03/18/2022
1011,1011,,San Antonio Spurs,New Orleans Pelicans,22101054,91,124,0.386,0.468,0.352,0.744,44.7,27.7,12.6,7.5,5.0,-0.5,111.4,111.8,0.554,0.406,0.454,0.33,0.783,46.1,25.5,14.6,8.0,4.2,-1.9,110.1,111.7,0.554,0,03/18/2022
1012,1012,,New York Knicks,Washington Wizards,22101050,100,97,0.42,0.437,0.355,0.749,47.6,22.2,13.9,7.1,5.1,-0.7,109.2,110.2,0.549,0.426,0.469,0.339,0.783,44.0,25.0,13.5,6.5,5.1,-3.3,110.1,113.2,0.566,1,03/18/2022
1013,1013,,Brooklyn Nets,Portland Trail Blazers,22101048,128,123,0.514,0.471,0.357,0.799,44.5,25.3,13.9,7.1,5.3,0.2,112.5,112.2,0.571,0.382,0.444,0.35,0.762,44.1,22.8,14.2,7.6,4.5,-6.7,108.1,115.0,0.554,1,03/18/2022
1014,1014,,Phoenix Suns,Chicago Bulls,22101056,129,102,0.8,0.485,0.365,0.798,45.4,27.4,12.8,8.5,4.4,8.2,114.3,106.0,0.581,0.594,0.482,0.373,0.816,43.1,24.3,13.1,7.2,4.4,1.2,112.8,111.8,0.582,1,03/18/2022
1015,1015,,Miami Heat,Oklahoma City Thunder,22101052,120,108,0.657,0.462,0.374,0.81,45.5,26.3,15.0,7.6,3.4,4.7,112.1,107.4,0.578,0.29,0.425,0.316,0.763,45.8,21.9,13.8,7.7,4.6,-7.9,103.0,110.9,0.525,1,03/18/2022
1016,1016,,Cleveland Cavaliers,Denver Nuggets,22101049,119,116,0.565,0.467,0.351,0.763,46.0,25.9,15.2,7.4,4.4,3.1,110.3,107.3,0.568,0.6,0.478,0.352,0.79,44.7,27.8,14.6,7.4,3.8,2.9,112.8,110.0,0.584,1,03/18/2022
1017,1017,,Houston Rockets,Indiana Pacers,22101053,118,121,0.246,0.454,0.345,0.707,41.4,22.9,16.4,7.2,4.4,-9.3,107.3,116.5,0.561,0.329,0.46,0.34,0.761,45.0,24.8,14.6,6.8,5.7,-2.8,111.0,113.8,0.559,0,03/18/2022
1018,1018,,Sacramento Kings,Boston Celtics,22101057,97,126,0.352,0.459,0.343,0.768,43.0,23.4,14.0,7.2,4.5,-5.1,109.8,114.7,0.56,0.6,0.456,0.343,0.816,47.2,24.4,13.9,7.3,6.1,5.9,111.4,105.5,0.566,0,03/18/2022
1019,1019,,Utah Jazz,LA Clippers,22101055,121,92,0.623,0.472,0.365,0.776,47.2,22.9,14.5,7.3,5.0,6.5,116.1,109.8,0.592,0.5,0.455,0.366,0.786,44.6,23.9,14.1,7.5,4.8,-0.8,108.0,108.9,0.558,1,03/18/2022
1020,1020,,Atlanta Hawks,Memphis Grizzlies,22101047,120,105,0.493,0.467,0.37,0.81,44.7,24.8,12.1,7.0,4.4,0.7,114.5,113.8,0.576,0.686,0.46,0.342,0.731,49.0,25.3,13.0,9.8,6.5,5.3,113.7,108.8,0.549,1,03/18/2022
1021,1021,,Toronto Raptors,Los Angeles Lakers,22101051,123,128,0.565,0.443,0.352,0.755,46.3,22.3,12.9,9.2,4.8,1.6,111.5,110.0,0.541,0.42,0.464,0.348,0.727,43.3,23.4,14.5,7.8,5.5,-2.8,108.7,111.4,0.562,0,03/18/2022
1022,1022,,Cleveland Cavaliers,Detroit Pistons,22101060,113,109,0.571,0.466,0.351,0.762,45.9,26.0,15.1,7.4,4.4,3.1,110.3,107.4,0.568,0.271,0.427,0.326,0.775,43.4,23.2,14.3,7.6,4.8,-8.6,104.7,113.2,0.529,1,03/19/2022
1023,1023,,Minnesota Timberwolves,Milwaukee Bucks,22101058,138,119,0.577,0.454,0.354,0.775,43.9,25.0,14.3,8.6,5.7,3.3,113.2,109.7,0.569,0.629,0.464,0.368,0.774,46.4,23.4,13.3,7.6,3.9,3.9,113.9,110.1,0.579,1,03/19/2022
1024,1024,,Charlotte Hornets,Dallas Mavericks,22101059,129,108,0.5,0.462,0.361,0.738,44.0,26.9,13.0,8.6,4.8,0.1,112.6,112.4,0.566,0.614,0.456,0.344,0.765,44.9,24.2,13.0,7.2,4.3,3.0,111.2,108.1,0.563,1,03/19/2022
1025,1025,,Washington Wizards,Los Angeles Lakers,22101061,127,119,0.42,0.468,0.339,0.783,43.9,24.9,13.5,6.4,5.1,-3.3,109.9,113.1,0.565,0.429,0.465,0.349,0.727,43.3,23.5,14.5,7.7,5.4,-2.7,108.9,111.5,0.562,1,03/19/2022
1026,1026,,Philadelphia 76ers,Toronto Raptors,22101069,88,93,0.623,0.461,0.359,0.822,43.5,23.8,12.8,7.8,5.5,2.1,112.0,109.7,0.572,0.557,0.444,0.352,0.753,46.3,22.4,12.9,9.2,4.7,1.5,111.6,110.3,0.542,0,03/20/2022
1027,1027,,Golden State Warriors,San Antonio Spurs,22101070,108,110,0.671,0.469,0.362,0.764,45.7,27.5,15.0,9.2,4.8,6.2,112.1,106.1,0.582,0.38,0.466,0.35,0.745,44.6,27.6,12.6,7.5,5.0,-1.0,111.1,112.0,0.553,0,03/20/2022
1028,1028,,New York Knicks,Utah Jazz,22101067,93,108,0.429,0.436,0.355,0.749,47.8,22.2,13.9,7.1,5.1,-0.6,109.1,110.0,0.548,0.629,0.472,0.365,0.776,47.4,23.0,14.5,7.3,5.0,6.8,116.2,109.5,0.592,0,03/20/2022
1029,1029,,Orlando Magic,Oklahoma City Thunder,22101065,90,85,0.254,0.434,0.331,0.79,43.9,23.4,14.5,6.7,4.6,-8.0,104.2,112.3,0.539,0.286,0.426,0.316,0.764,45.9,21.9,13.8,7.7,4.6,-7.9,103.1,111.1,0.525,1,03/20/2022
1030,1030,,Houston Rockets,Memphis Grizzlies,22101063,98,122,0.243,0.454,0.346,0.71,41.4,22.9,16.4,7.2,4.5,-9.2,107.4,116.5,0.562,0.676,0.46,0.342,0.731,49.0,25.2,13.1,9.7,6.5,5.0,113.6,109.0,0.549,0,03/20/2022
1031,1031,,Sacramento Kings,Phoenix Suns,22101066,124,127,0.347,0.459,0.344,0.767,42.9,23.4,14.1,7.1,4.5,-5.4,109.7,114.9,0.559,0.803,0.486,0.366,0.8,45.4,27.3,12.8,8.5,4.4,8.5,114.5,106.0,0.582,0,03/20/2022
1032,1032,,Atlanta Hawks,New Orleans Pelicans,22101064,112,117,0.5,0.467,0.371,0.81,44.6,24.8,12.0,7.1,4.5,0.9,114.6,113.7,0.576,0.414,0.455,0.331,0.783,46.3,25.5,14.5,8.1,4.2,-1.4,110.3,111.4,0.555,0,03/20/2022
1033,1033,,Indiana Pacers,Portland Trail Blazers,22101062,129,98,0.338,0.461,0.34,0.761,45.0,24.9,14.6,6.8,5.7,-2.7,111.1,113.8,0.559,0.377,0.445,0.351,0.76,44.0,22.9,14.2,7.7,4.5,-6.7,108.3,115.2,0.554,1,03/20/2022
1034,1034,,Denver Nuggets,Boston Celtics,22101068,104,124,0.592,0.478,0.351,0.79,44.7,27.8,14.6,7.4,3.8,2.8,112.8,110.0,0.584,0.606,0.457,0.347,0.815,47.2,24.5,13.9,7.4,6.0,6.2,111.6,105.4,0.568,0,03/20/2022
1035,1035,,Philadelphia 76ers,Miami Heat,22101074,113,106,0.614,0.46,0.358,0.821,43.5,23.8,12.8,7.8,5.5,2.0,111.8,109.6,0.571,0.662,0.462,0.374,0.81,45.5,26.3,14.9,7.6,3.4,4.9,112.3,107.5,0.578,1,03/21/2022
1036,1036,,Chicago Bulls,Toronto Raptors,22101076,113,99,0.586,0.481,0.372,0.816,43.0,24.2,13.0,7.2,4.3,0.8,112.7,112.1,0.581,0.563,0.443,0.351,0.752,46.5,22.3,12.9,9.2,4.7,1.6,111.5,110.0,0.54,1,03/21/2022
1037,1037,,Brooklyn Nets,Utah Jazz,22101075,114,106,0.521,0.473,0.358,0.8,44.5,25.3,14.0,7.1,5.3,0.3,112.7,112.3,0.573,0.634,0.472,0.365,0.776,47.5,22.9,14.5,7.3,5.1,6.9,116.3,109.4,0.592,1,03/21/2022
1038,1038,,Cleveland Cavaliers,Los Angeles Lakers,22101072,120,131,0.577,0.467,0.351,0.759,45.9,26.0,15.1,7.4,4.4,3.1,110.4,107.4,0.568,0.423,0.465,0.349,0.728,43.3,23.5,14.5,7.7,5.4,-2.8,109.1,111.7,0.563,0,03/21/2022
1039,1039,,Houston Rockets,Washington Wizards,22101077,115,97,0.239,0.454,0.346,0.709,41.4,23.0,16.4,7.2,4.5,-9.4,107.2,116.5,0.562,0.429,0.469,0.341,0.784,43.8,25.0,13.4,6.5,5.0,-3.1,110.2,113.2,0.567,1,03/21/2022
1040,1040,,Detroit Pistons,Portland Trail Blazers,22101073,115,119,0.268,0.428,0.327,0.775,43.3,23.2,14.4,7.6,4.8,-8.5,104.8,113.2,0.53,0.371,0.445,0.35,0.759,43.8,22.9,14.3,7.7,4.5,-7.0,108.3,115.5,0.554,0,03/21/2022
1041,1041,,Dallas Mavericks,Minnesota Timberwolves,22101079,110,108,0.606,0.456,0.345,0.766,44.9,24.1,13.1,7.2,4.3,2.6,111.2,108.5,0.563,0.583,0.455,0.356,0.776,43.9,25.1,14.2,8.7,5.6,3.5,113.4,109.8,0.571,1,03/21/2022
1042,1042,,Charlotte Hornets,New Orleans Pelicans,22101071,106,103,0.507,0.462,0.363,0.738,44.1,27.0,12.9,8.6,4.8,0.4,112.9,112.4,0.567,0.423,0.455,0.331,0.785,46.3,25.4,14.5,8.2,4.1,-1.3,110.3,111.3,0.555,1,03/21/2022
1043,1043,,Oklahoma City Thunder,Boston Celtics,22101078,123,132,0.282,0.424,0.315,0.762,45.9,21.8,13.8,7.8,4.7,-7.9,102.9,110.8,0.524,0.611,0.459,0.348,0.816,47.1,24.6,13.9,7.3,6.0,6.5,112.0,105.5,0.57,0,03/21/2022
1044,1044,,New York Knicks,Atlanta Hawks,22101081,111,117,0.423,0.435,0.355,0.749,47.7,22.2,13.9,7.1,5.0,-0.8,109.0,110.1,0.547,0.493,0.467,0.37,0.811,44.5,24.8,12.1,7.1,4.4,0.8,114.5,113.7,0.576,0,03/22/2022
1045,1045,,Orlando Magic,Golden State Warriors,22101080,94,90,0.264,0.434,0.33,0.79,44.1,23.4,14.6,6.8,4.5,-7.8,104.0,111.9,0.538,0.662,0.469,0.361,0.763,45.9,27.5,15.0,9.2,4.7,6.1,112.1,106.2,0.581,1,03/22/2022
1046,1046,,Milwaukee Bucks,Chicago Bulls,22101082,126,98,0.62,0.464,0.368,0.775,46.4,23.4,13.3,7.6,3.9,3.6,113.9,110.4,0.579,0.592,0.481,0.372,0.812,43.1,24.3,12.9,7.2,4.3,1.0,112.8,112.1,0.58,1,03/22/2022
1047,1047,,Denver Nuggets,LA Clippers,22101083,127,115,0.583,0.477,0.351,0.79,44.7,27.8,14.6,7.3,3.8,2.5,112.8,110.4,0.584,0.493,0.453,0.365,0.788,44.6,23.9,14.1,7.6,4.9,-1.2,107.8,109.1,0.557,1,03/22/2022
1048,1048,,Los Angeles Lakers,Philadelphia 76ers,22101093,121,126,0.431,0.467,0.35,0.729,43.2,23.7,14.4,7.7,5.3,-2.6,109.4,111.9,0.564,0.62,0.461,0.359,0.82,43.5,23.8,12.8,7.8,5.5,2.0,111.9,109.6,0.572,0,03/23/2022
1049,1049,,Boston Celtics,Utah Jazz,22101087,125,97,0.616,0.46,0.349,0.817,47.0,24.6,13.8,7.3,6.1,6.5,112.2,105.8,0.571,0.625,0.472,0.365,0.777,47.3,22.9,14.5,7.3,5.1,6.7,116.2,109.5,0.592,1,03/23/2022
1050,1050,,Miami Heat,Golden State Warriors,22101088,104,118,0.653,0.462,0.373,0.813,45.4,26.2,14.9,7.6,3.4,4.7,112.2,107.6,0.578,0.653,0.468,0.361,0.762,46.0,27.4,15.0,9.2,4.7,6.0,111.9,106.1,0.58,0,03/23/2022
1051,1051,,Detroit Pistons,Atlanta Hawks,22101085,122,101,0.264,0.428,0.326,0.776,43.4,23.2,14.5,7.6,4.8,-8.4,104.9,113.3,0.53,0.5,0.468,0.371,0.811,44.5,24.8,12.1,7.1,4.5,0.9,114.6,113.7,0.577,1,03/23/2022
1052,1052,,Portland Trail Blazers,San Antonio Spurs,22101094,96,133,0.38,0.445,0.349,0.759,43.9,22.9,14.2,7.8,4.5,-6.9,108.4,115.4,0.554,0.389,0.465,0.35,0.745,44.6,27.6,12.6,7.5,4.9,-1.0,111.2,112.0,0.552,0,03/23/2022
1053,1053,,Dallas Mavericks,Houston Rockets,22101092,110,91,0.611,0.456,0.344,0.766,44.9,24.1,13.1,7.1,4.3,2.6,111.2,108.5,0.564,0.25,0.454,0.348,0.71,41.4,23.1,16.4,7.1,4.5,-9.1,107.4,116.3,0.563,1,03/23/2022
1054,1054,,Indiana Pacers,Sacramento Kings,22101086,109,110,0.347,0.462,0.341,0.762,45.0,25.1,14.6,6.9,5.6,-2.2,111.4,113.7,0.561,0.342,0.458,0.345,0.769,42.9,23.5,14.0,7.2,4.4,-5.3,109.7,114.8,0.56,0,03/23/2022
1055,1055,,Charlotte Hornets,New York Knicks,22101084,106,121,0.514,0.463,0.363,0.74,44.0,27.1,13.0,8.5,4.9,0.4,112.8,112.4,0.567,0.417,0.436,0.356,0.746,47.7,22.1,13.9,7.2,5.0,-0.9,109.1,110.3,0.547,0,03/23/2022
1056,1056,,Minnesota Timberwolves,Phoenix Suns,22101090,116,125,0.575,0.454,0.356,0.777,43.9,25.0,14.2,8.7,5.6,3.4,113.4,109.8,0.57,0.806,0.486,0.367,0.801,45.4,27.2,12.9,8.5,4.4,8.4,114.5,106.1,0.583,0,03/23/2022
1057,1057,,Memphis Grizzlies,Brooklyn Nets,22101089,132,120,0.681,0.46,0.344,0.732,49.0,25.2,13.1,9.8,6.5,5.3,113.6,108.7,0.55,0.528,0.474,0.358,0.8,44.5,25.4,14.0,7.0,5.3,0.4,112.8,112.3,0.574,1,03/23/2022
1058,1058,,Oklahoma City Thunder,Orlando Magic,22101091,118,102,0.278,0.426,0.317,0.762,45.9,21.9,13.8,7.7,4.6,-7.9,103.2,111.1,0.525,0.274,0.434,0.329,0.79,44.1,23.4,14.6,6.8,4.6,-7.7,104.0,111.7,0.538,1,03/23/2022
1059,1059,,Milwaukee Bucks,Washington Wizards,22101097,114,102,0.625,0.466,0.369,0.774,46.5,23.5,13.3,7.5,4.0,3.9,114.1,110.2,0.58,0.423,0.468,0.339,0.785,43.9,25.0,13.4,6.5,5.1,-3.4,110.0,113.3,0.566,1,03/24/2022
1060,1060,,Denver Nuggets,Phoenix Suns,22101099,130,140,0.589,0.478,0.353,0.792,44.7,27.9,14.5,7.3,3.8,2.6,113.1,110.5,0.585,0.808,0.486,0.367,0.801,45.4,27.3,12.9,8.5,4.5,8.4,114.7,106.2,0.584,0,03/24/2022
1061,1061,,Toronto Raptors,Cleveland Cavaliers,22101095,117,104,0.556,0.442,0.349,0.753,46.6,22.4,12.9,9.1,4.8,1.4,111.4,110.2,0.54,0.569,0.468,0.352,0.76,45.8,26.0,15.1,7.3,4.4,2.9,110.6,107.8,0.569,1,03/24/2022
1062,1062,,Memphis Grizzlies,Indiana Pacers,22101096,133,103,0.685,0.46,0.346,0.734,48.9,25.3,13.1,9.7,6.5,5.4,113.9,108.8,0.55,0.342,0.462,0.342,0.764,45.0,25.2,14.6,6.9,5.6,-2.2,111.4,113.6,0.561,1,03/24/2022
1063,1063,,New Orleans Pelicans,Chicago Bulls,22101098,126,109,0.417,0.455,0.332,0.785,46.4,25.4,14.5,8.2,4.1,-1.3,110.3,111.3,0.554,0.583,0.48,0.372,0.81,42.9,24.3,12.9,7.2,4.3,0.6,112.6,112.3,0.579,1,03/24/2022
1064,1064,,LA Clippers,Philadelphia 76ers,22101106,97,122,0.486,0.454,0.364,0.788,44.5,23.9,14.0,7.5,4.9,-1.4,108.0,109.4,0.557,0.625,0.462,0.359,0.82,43.5,23.9,12.7,7.7,5.5,2.1,112.0,109.7,0.573,0,03/25/2022
1065,1065,,Miami Heat,New York Knicks,22101103,103,111,0.644,0.462,0.373,0.812,45.3,26.3,14.8,7.6,3.4,4.4,112.2,107.9,0.578,0.425,0.437,0.357,0.747,47.6,22.3,13.9,7.1,5.0,-0.7,109.3,110.3,0.549,0,03/25/2022
1066,1066,,Detroit Pistons,Washington Wizards,22101101,97,100,0.274,0.429,0.326,0.778,43.5,23.3,14.5,7.6,4.8,-8.0,105.1,113.1,0.531,0.417,0.468,0.338,0.784,43.9,25.0,13.3,6.5,5.0,-3.5,110.0,113.3,0.565,0,03/25/2022
1067,1067,,Portland Trail Blazers,Houston Rockets,22101105,106,125,0.375,0.444,0.348,0.761,43.8,22.8,14.2,7.8,4.5,-7.3,108.2,115.7,0.553,0.247,0.454,0.346,0.71,41.5,23.0,16.4,7.1,4.5,-9.2,107.2,116.2,0.561,0,03/25/2022
1068,1068,,Atlanta Hawks,Golden State Warriors,22101102,121,110,0.493,0.467,0.37,0.812,44.4,24.7,12.1,7.1,4.4,0.6,114.3,113.7,0.576,0.658,0.468,0.362,0.764,46.0,27.4,15.0,9.1,4.6,6.1,112.1,106.2,0.581,1,03/25/2022
1069,1069,,Charlotte Hornets,Utah Jazz,22101100,107,101,0.507,0.463,0.361,0.737,44.1,27.1,13.0,8.5,4.9,0.2,112.9,112.6,0.567,0.616,0.471,0.363,0.778,47.3,22.8,14.5,7.3,5.1,6.2,116.1,109.9,0.591,1,03/25/2022
1070,1070,,Minnesota Timberwolves,Dallas Mavericks,22101104,116,95,0.568,0.454,0.355,0.778,44.0,25.1,14.1,8.6,5.6,3.2,113.4,110.1,0.57,0.616,0.457,0.343,0.767,44.9,24.2,13.1,7.2,4.2,2.9,111.2,108.3,0.564,1,03/25/2022
1071,1071,,Orlando Magic,Sacramento Kings,22101108,110,114,0.27,0.433,0.329,0.79,44.1,23.4,14.6,6.8,4.5,-7.8,103.9,111.8,0.538,0.351,0.459,0.345,0.768,42.8,23.5,14.1,7.2,4.4,-5.3,109.7,114.8,0.56,0,03/26/2022
1072,1072,,Miami Heat,Brooklyn Nets,22101111,95,110,0.635,0.462,0.373,0.813,45.2,26.2,14.8,7.6,3.4,4.3,112.3,108.1,0.578,0.521,0.474,0.358,0.802,44.4,25.3,14.0,7.0,5.3,0.2,112.9,112.6,0.574,0,03/26/2022
1073,1073,,Cleveland Cavaliers,Chicago Bulls,22101110,94,98,0.562,0.468,0.352,0.761,45.7,26.0,15.1,7.3,4.4,2.7,110.6,108.1,0.569,0.575,0.481,0.373,0.81,42.8,24.3,12.9,7.2,4.3,0.3,112.6,112.5,0.58,0,03/26/2022
1074,1074,,Portland Trail Blazers,Houston Rockets,22101114,98,115,0.37,0.444,0.347,0.761,43.8,22.9,14.3,7.7,4.5,-7.5,108.2,115.8,0.553,0.257,0.454,0.347,0.712,41.4,23.1,16.4,7.2,4.5,-8.8,107.5,116.1,0.563,0,03/26/2022
1075,1075,,Denver Nuggets,Oklahoma City Thunder,22101113,113,107,0.581,0.479,0.355,0.791,44.6,27.8,14.6,7.3,3.8,2.4,113.3,110.9,0.586,0.288,0.426,0.318,0.763,45.8,21.8,13.8,7.7,4.7,-7.6,103.4,111.0,0.527,1,03/26/2022
1076,1076,,Toronto Raptors,Indiana Pacers,22101109,131,91,0.562,0.443,0.35,0.755,46.6,22.5,12.9,9.1,4.8,1.5,111.6,110.3,0.541,0.338,0.461,0.341,0.763,44.8,25.1,14.6,6.9,5.6,-2.6,111.3,113.9,0.56,1,03/26/2022
1077,1077,,Memphis Grizzlies,Milwaukee Bucks,22101112,127,102,0.689,0.461,0.349,0.733,49.0,25.4,13.1,9.7,6.6,5.7,114.2,108.8,0.552,0.63,0.467,0.37,0.775,46.4,23.5,13.4,7.5,3.9,4.0,114.1,110.2,0.581,1,03/26/2022
1078,1078,,New Orleans Pelicans,San Antonio Spurs,22101107,103,107,0.425,0.455,0.333,0.789,46.3,25.4,14.5,8.2,4.1,-1.1,110.5,111.3,0.556,0.397,0.466,0.352,0.748,44.7,27.7,12.6,7.5,5.0,-0.4,111.5,111.7,0.554,0,03/26/2022
1079,1079,,Brooklyn Nets,Charlotte Hornets,22101120,110,119,0.527,0.474,0.357,0.803,44.3,25.3,14.0,7.1,5.3,0.4,112.9,112.3,0.574,0.514,0.463,0.362,0.737,44.1,27.1,12.9,8.5,4.9,0.3,112.9,112.6,0.567,0,03/27/2022
1080,1080,,Boston Celtics,Minnesota Timberwolves,22101116,134,112,0.622,0.461,0.351,0.817,47.0,24.8,13.8,7.3,6.1,6.8,112.5,105.8,0.573,0.573,0.455,0.355,0.778,44.0,25.1,14.1,8.6,5.6,3.5,113.5,109.9,0.57,1,03/27/2022
